run_id,task,note,files_read,input_size_bytes,shuffle_read_bytes,shuffle_write_bytes,timestamp
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746560
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746564
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746566
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,4981,59,2025-10-27T18:37:07.746569
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746572
caseA_join_then_project,caseA_join_then_project,join then aggregate,638,12558,0,4981,2025-10-27T18:37:07.746575
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,0,2025-10-27T18:37:07.746578
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,0,2025-10-27T18:37:07.746581
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746584
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746586
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746589
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,4981,59,2025-10-27T18:37:07.746592
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746595
caseA_join_then_project,caseA_join_then_project,join then aggregate,638,12558,0,4981,2025-10-27T18:37:07.746598
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,0,2025-10-27T18:37:07.746601
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,0,2025-10-27T18:37:07.746603
caseA_join_then_project,caseA_join_then_project,join then aggregate,638,12558,0,0,2025-10-27T18:37:07.746606
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,0,2025-10-27T18:37:07.746609
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,0,2025-10-27T18:37:07.746612
caseA_join_then_project,caseA_join_then_project,join then aggregate,24,1289,0,0,2025-10-27T18:37:07.746615
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,4981,0,2025-10-27T18:37:07.746618
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746621
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,4981,2025-10-27T18:37:07.746624
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,0,2025-10-27T18:37:07.746627
caseA_join_then_project,caseA_join_then_project,join then aggregate,9,153,0,0,2025-10-27T18:37:07.746629
caseA_join_then_project,caseA_join_then_project,join then aggregate,8,109,0,0,2025-10-27T18:37:07.746632
caseA_join_then_project,caseA_join_then_project,join then aggregate,24,1289,0,0,2025-10-27T18:37:07.746635
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746637
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746641
caseA_join_then_project,caseA_join_then_project,join then aggregate,638,12558,0,59,2025-10-27T18:37:07.746644
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746646
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746649
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,59,2025-10-27T18:37:07.746651
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746654
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746657
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,59,2025-10-27T18:37:07.746661
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746663
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746666
caseA_join_then_project,caseA_join_then_project,join then aggregate,9,153,0,59,2025-10-27T18:37:07.746669
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746672
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746675
caseA_join_then_project,caseA_join_then_project,join then aggregate,8,109,0,59,2025-10-27T18:37:07.746677
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746680
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746683
caseA_join_then_project,caseA_join_then_project,join then aggregate,24,1289,0,59,2025-10-27T18:37:07.746685
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115576
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115588
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115589
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,4981,59,2025-10-27T18:37:08.115591
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115593
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,4981,2025-10-27T18:37:08.115595
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115596
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,0,2025-10-27T18:37:08.115598
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115599
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115601
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115602
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,4981,59,2025-10-27T18:37:08.115604
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115605
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,4981,2025-10-27T18:37:08.115607
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115608
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,0,2025-10-27T18:37:08.115610
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,0,2025-10-27T18:37:08.115611
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,0,2025-10-27T18:37:08.115612
caseB_project_then_join,caseB_project_then_join,project early then join,24,1289,0,0,2025-10-27T18:37:08.115615
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115616
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,4981,0,2025-10-27T18:37:08.115618
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115619
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,4981,2025-10-27T18:37:08.115621
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115622
caseB_project_then_join,caseB_project_then_join,project early then join,9,153,0,0,2025-10-27T18:37:08.115624
caseB_project_then_join,caseB_project_then_join,project early then join,8,109,0,0,2025-10-27T18:37:08.115625
caseB_project_then_join,caseB_project_then_join,project early then join,24,1289,0,0,2025-10-27T18:37:08.115627
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115628
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115630
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,59,2025-10-27T18:37:08.115632
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115633
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115635
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,59,2025-10-27T18:37:08.115636
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115638
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115640
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,59,2025-10-27T18:37:08.115641
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115643
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115644
caseB_project_then_join,caseB_project_then_join,project early then join,9,153,0,59,2025-10-27T18:37:08.115646
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115648
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115649
caseB_project_then_join,caseB_project_then_join,project early then join,8,109,0,59,2025-10-27T18:37:08.115651
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115652
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115654
caseB_project_then_join,caseB_project_then_join,project early then join,24,1289,0,59,2025-10-27T18:37:08.115655
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115657
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115659
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115660
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,4981,59,2025-10-27T18:37:08.115662
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,0,0,2025-10-27T18:37:08.115663
caseB_project_then_join,caseB_project_then_join,project early then join,638,12558,0,4981,2025-10-27T18:37:08.115665
caseB_project_then_join,caseB_project_then_join,project early then join,220,6005,0,0,2025-10-27T18:37:08.115668
caseB_project_then_join,caseB_project_then_join,project early then join,60,1560,0,0,2025-10-27T18:37:08.115670
caseB_project_then_join,caseB_project_then_join,project early then join,0,0,59,0,2025-10-27T18:37:08.115673
